id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;domain;task;cntbl_cond;subject;temperature
1;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;ppp;gemini-1.5-pro;0.0
2;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;ppp;gemini-1.5-pro;0.0
3;"75
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;ppp;gemini-1.5-pro;0.0
4;"75
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;ppp;gemini-1.5-pro;0.0
5;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;ppp;gemini-1.5-pro;0.0
6;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;ppp;gemini-1.5-pro;0.0
7;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;ppp;gemini-1.5-pro;0.0
8;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;ppp;gemini-1.5-pro;0.0
9;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;ppp;gemini-1.5-pro;0.0
10;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;ppp;gemini-1.5-pro;0.0
11;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;ppp;gemini-1.5-pro;0.0
12;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;ppp;gemini-1.5-pro;0.0
13;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;ppp;gemini-1.5-pro;0.0
14;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;ppp;gemini-1.5-pro;0.0
15;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;ppp;gemini-1.5-pro;0.0
16;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;ppp;gemini-1.5-pro;0.0
17;"10
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;i;ppp;gemini-1.5-pro;0.0
18;"80
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;ppp;gemini-1.5-pro;0.0
19;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;ppp;gemini-1.5-pro;0.0
20;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;k;ppp;gemini-1.5-pro;0.0
61;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;pmm;gemini-1.5-pro;0.0
62;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;pmm;gemini-1.5-pro;0.0
63;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;pmm;gemini-1.5-pro;0.0
64;"75
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;pmm;gemini-1.5-pro;0.0
65;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;pmm;gemini-1.5-pro;0.0
66;"75
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;pmm;gemini-1.5-pro;0.0
67;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;pmm;gemini-1.5-pro;0.0
68;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;pmm;gemini-1.5-pro;0.0
69;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;pmm;gemini-1.5-pro;0.0
70;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;pmm;gemini-1.5-pro;0.0
71;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;pmm;gemini-1.5-pro;0.0
72;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;pmm;gemini-1.5-pro;0.0
73;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;pmm;gemini-1.5-pro;0.0
74;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;pmm;gemini-1.5-pro;0.0
75;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;pmm;gemini-1.5-pro;0.0
76;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;pmm;gemini-1.5-pro;0.0
77;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;i;pmm;gemini-1.5-pro;0.0
78;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;pmm;gemini-1.5-pro;0.0
79;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;pmm;gemini-1.5-pro;0.0
80;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;k;pmm;gemini-1.5-pro;0.0
101;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;mpm;gemini-1.5-pro;0.0
102;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;mpm;gemini-1.5-pro;0.0
103;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;mpm;gemini-1.5-pro;0.0
104;"75
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;mpm;gemini-1.5-pro;0.0
105;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;mpm;gemini-1.5-pro;0.0
106;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;mpm;gemini-1.5-pro;0.0
107;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;mpm;gemini-1.5-pro;0.0
108;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;mpm;gemini-1.5-pro;0.0
109;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;mpm;gemini-1.5-pro;0.0
110;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;mpm;gemini-1.5-pro;0.0
111;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;mpm;gemini-1.5-pro;0.0
112;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;mpm;gemini-1.5-pro;0.0
113;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;mpm;gemini-1.5-pro;0.0
114;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;mpm;gemini-1.5-pro;0.0
115;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;mpm;gemini-1.5-pro;0.0
116;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;mpm;gemini-1.5-pro;0.0
117;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;i;mpm;gemini-1.5-pro;0.0
118;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;mpm;gemini-1.5-pro;0.0
119;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;mpm;gemini-1.5-pro;0.0
120;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;k;mpm;gemini-1.5-pro;0.0
121;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;mmp;gemini-1.5-pro;0.0
122;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;a;mmp;gemini-1.5-pro;0.0
123;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;mmp;gemini-1.5-pro;0.0
124;"75
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;b;mmp;gemini-1.5-pro;0.0
125;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;mmp;gemini-1.5-pro;0.0
126;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;c;mmp;gemini-1.5-pro;0.0
127;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;mmp;gemini-1.5-pro;0.0
128;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;d;mmp;gemini-1.5-pro;0.0
129;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;mmp;gemini-1.5-pro;0.0
130;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;e;mmp;gemini-1.5-pro;0.0
131;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;mmp;gemini-1.5-pro;0.0
132;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;f;mmp;gemini-1.5-pro;0.0
133;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;mmp;gemini-1.5-pro;0.0
134;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;g;mmp;gemini-1.5-pro;0.0
135;"0
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;mmp;gemini-1.5-pro;0.0
136;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;h;mmp;gemini-1.5-pro;0.0
137;"25
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;i;mmp;gemini-1.5-pro;0.0
138;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;mmp;gemini-1.5-pro;0.0
139;"50
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;j;mmp;gemini-1.5-pro;0.0
140;"100
";N/A;N/A;numeric;unspecified;collider;abs_all_10_overloaded_de;k;mmp;gemini-1.5-pro;0.0
161;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;ppp;gemini-1.5-pro;0.0
162;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;ppp;gemini-1.5-pro;0.0
163;"75
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;ppp;gemini-1.5-pro;0.0
164;"75
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;ppp;gemini-1.5-pro;0.0
165;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;ppp;gemini-1.5-pro;0.0
166;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;ppp;gemini-1.5-pro;0.0
167;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;ppp;gemini-1.5-pro;0.0
168;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;ppp;gemini-1.5-pro;0.0
169;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;ppp;gemini-1.5-pro;0.0
170;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;ppp;gemini-1.5-pro;0.0
171;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;ppp;gemini-1.5-pro;0.0
172;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;ppp;gemini-1.5-pro;0.0
173;"10
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;ppp;gemini-1.5-pro;0.0
174;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;ppp;gemini-1.5-pro;0.0
175;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;ppp;gemini-1.5-pro;0.0
176;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;ppp;gemini-1.5-pro;0.0
177;"10
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;i;ppp;gemini-1.5-pro;0.0
178;"80
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;ppp;gemini-1.5-pro;0.0
179;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;ppp;gemini-1.5-pro;0.0
180;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;k;ppp;gemini-1.5-pro;0.0
221;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;pmm;gemini-1.5-pro;0.0
222;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;pmm;gemini-1.5-pro;0.0
223;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;pmm;gemini-1.5-pro;0.0
224;"75
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;pmm;gemini-1.5-pro;0.0
225;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;pmm;gemini-1.5-pro;0.0
226;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;pmm;gemini-1.5-pro;0.0
227;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;pmm;gemini-1.5-pro;0.0
228;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;pmm;gemini-1.5-pro;0.0
229;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;pmm;gemini-1.5-pro;0.0
230;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;pmm;gemini-1.5-pro;0.0
231;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;pmm;gemini-1.5-pro;0.0
232;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;pmm;gemini-1.5-pro;0.0
233;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;pmm;gemini-1.5-pro;0.0
234;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;pmm;gemini-1.5-pro;0.0
235;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;pmm;gemini-1.5-pro;0.0
236;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;pmm;gemini-1.5-pro;0.0
237;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;i;pmm;gemini-1.5-pro;0.0
238;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;pmm;gemini-1.5-pro;0.0
239;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;pmm;gemini-1.5-pro;0.0
240;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;k;pmm;gemini-1.5-pro;0.0
261;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;mpm;gemini-1.5-pro;0.0
262;"25
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;mpm;gemini-1.5-pro;0.0
263;"75
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;mpm;gemini-1.5-pro;0.0
264;"75
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;mpm;gemini-1.5-pro;0.0
265;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;mpm;gemini-1.5-pro;0.0
266;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;mpm;gemini-1.5-pro;0.0
267;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;mpm;gemini-1.5-pro;0.0
268;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;mpm;gemini-1.5-pro;0.0
269;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;mpm;gemini-1.5-pro;0.0
270;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;mpm;gemini-1.5-pro;0.0
271;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;mpm;gemini-1.5-pro;0.0
272;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;mpm;gemini-1.5-pro;0.0
273;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;mpm;gemini-1.5-pro;0.0
274;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;mpm;gemini-1.5-pro;0.0
275;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;mpm;gemini-1.5-pro;0.0
276;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;mpm;gemini-1.5-pro;0.0
277;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;i;mpm;gemini-1.5-pro;0.0
278;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;mpm;gemini-1.5-pro;0.0
279;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;mpm;gemini-1.5-pro;0.0
280;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;k;mpm;gemini-1.5-pro;0.0
281;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;mmp;gemini-1.5-pro;0.0
282;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;a;mmp;gemini-1.5-pro;0.0
283;"75
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;mmp;gemini-1.5-pro;0.0
284;"75
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;b;mmp;gemini-1.5-pro;0.0
285;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;mmp;gemini-1.5-pro;0.0
286;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;c;mmp;gemini-1.5-pro;0.0
287;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;mmp;gemini-1.5-pro;0.0
288;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;d;mmp;gemini-1.5-pro;0.0
289;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;mmp;gemini-1.5-pro;0.0
290;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;e;mmp;gemini-1.5-pro;0.0
291;"25
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;mmp;gemini-1.5-pro;0.0
292;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;f;mmp;gemini-1.5-pro;0.0
293;"25
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;mmp;gemini-1.5-pro;0.0
294;"25
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;g;mmp;gemini-1.5-pro;0.0
295;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;mmp;gemini-1.5-pro;0.0
296;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;h;mmp;gemini-1.5-pro;0.0
297;"0
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;i;mmp;gemini-1.5-pro;0.0
298;"25
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;mmp;gemini-1.5-pro;0.0
299;"50
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;j;mmp;gemini-1.5-pro;0.0
300;"100
";N/A;N/A;numeric;unspecified;collider;abs_num_symb_10_overloaded_de;k;mmp;gemini-1.5-pro;0.0
321;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;a;ppp;gemini-1.5-pro;0.0
322;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;a;ppp;gemini-1.5-pro;0.0
323;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;b;ppp;gemini-1.5-pro;0.0
324;"75
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;b;ppp;gemini-1.5-pro;0.0
325;"100
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;c;ppp;gemini-1.5-pro;0.0
326;"100
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;c;ppp;gemini-1.5-pro;0.0
327;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;d;ppp;gemini-1.5-pro;0.0
328;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;d;ppp;gemini-1.5-pro;0.0
329;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;e;ppp;gemini-1.5-pro;0.0
330;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;e;ppp;gemini-1.5-pro;0.0
331;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;f;ppp;gemini-1.5-pro;0.0
332;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;f;ppp;gemini-1.5-pro;0.0
333;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;g;ppp;gemini-1.5-pro;0.0
334;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;g;ppp;gemini-1.5-pro;0.0
335;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;h;ppp;gemini-1.5-pro;0.0
336;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;h;ppp;gemini-1.5-pro;0.0
337;"10
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;i;ppp;gemini-1.5-pro;0.0
338;"80
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;j;ppp;gemini-1.5-pro;0.0
339;"100
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;j;ppp;gemini-1.5-pro;0.0
340;"100
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;k;ppp;gemini-1.5-pro;0.0
381;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;a;pmm;gemini-1.5-pro;0.0
382;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;a;pmm;gemini-1.5-pro;0.0
383;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;b;pmm;gemini-1.5-pro;0.0
384;"75
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;b;pmm;gemini-1.5-pro;0.0
385;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;c;pmm;gemini-1.5-pro;0.0
386;"75
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;c;pmm;gemini-1.5-pro;0.0
387;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;d;pmm;gemini-1.5-pro;0.0
388;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;d;pmm;gemini-1.5-pro;0.0
389;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;e;pmm;gemini-1.5-pro;0.0
390;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;e;pmm;gemini-1.5-pro;0.0
391;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;f;pmm;gemini-1.5-pro;0.0
392;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;f;pmm;gemini-1.5-pro;0.0
393;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;g;pmm;gemini-1.5-pro;0.0
394;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;g;pmm;gemini-1.5-pro;0.0
395;"0
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;h;pmm;gemini-1.5-pro;0.0
396;"100
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;h;pmm;gemini-1.5-pro;0.0
397;"25
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;i;pmm;gemini-1.5-pro;0.0
398;"100
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;j;pmm;gemini-1.5-pro;0.0
399;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;j;pmm;gemini-1.5-pro;0.0
400;"100
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;k;pmm;gemini-1.5-pro;0.0
421;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;a;mpm;gemini-1.5-pro;0.0
422;"25
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;a;mpm;gemini-1.5-pro;0.0
423;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;b;mpm;gemini-1.5-pro;0.0
424;"75
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;b;mpm;gemini-1.5-pro;0.0
425;"50
";N/A;N/A;numeric;unspecified;collider;abs_alnum_10_overloaded_de;c;mpm;gemini-1.5-pro;0.0
