agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-5-mini-v_low-r_minimal,CoT,,0.0243589915335178,huber,0.096236951649189,0.1152663454413414,0.803052178820197,0.0614991271749455,-1009.4395890184855,-999.0608324760532,0.1124204768789671,0.0924454939525482,0.8225818248339258,0.0639702608214453,0.0731999911482833,-0.0029686816332261,11,235,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:07:02.940218+00:00,0.5055516958236694,0.3828872442245483,0.5055516958236694,0.3828872442245483,0.0455659590661525,-1.570141077041626,0.5204474329948425,2.6586954593658447,0.5204474329948425,2.6586954593658447,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0147083010524511,huber,0.1204157695174217,0.1523720771074295,0.480140929683567,0.0332271739840507,-897.086369843912,-886.6444530738861,0.1601143285109328,0.1057606824239095,0.3497604763950083,0.1202134611752606,0.0648040243351098,0.0108849156264102,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:09:17.019090+00:00,0.5055516958236694,0.4748451113700866,0.5055516958236694,0.4748451113700866,0.0455659590661525,-0.6584925651550293,0.5204474329948425,1.1362265348434448,0.5204474329948425,1.1362265348434448,,,,,,,,
gpt-5-mini-v_low-r_minimal,CoT,,0.0243589915335178,huber,0.096236951649189,0.1152663454413414,0.803052178820197,0.0614991271749455,-1009.4395890184855,-999.0608324760532,0.1124252593606635,0.0924534555752415,0.8225667294127549,0.0639671595000849,0.0732043439806657,-0.0029802086973978,11,235,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:10:29.673518+00:00,0.5055516958236694,0.3828872442245483,0.5055516958236694,0.3828872442245483,0.0455659590661525,-1.570141077041626,0.5204474329948425,2.6586954593658447,0.5204474329948425,2.6586954593658447,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric-conf,,0.0202789139002561,huber,0.1054293289780616,0.1300891041755676,0.712512480544661,0.0389577783644199,-972.9771070940228,-962.535190323997,0.0959474105854101,0.0831241324995503,0.8268749043634444,0.0479195596207067,0.0287984114162849,-0.0131592538681897,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:13:10.407320+00:00,0.5055516958236694,0.4016430675983429,0.5055516958236694,0.4016430675983429,0.0455659590661525,-1.1803237199783323,0.5204474329948425,1.8956912755966189,0.5204474329948425,1.8956912755966189,,,,,,,,
gpt-5-mini-v_low-r_minimal,CoT,,0.0287530459463596,huber,0.0931765437126159,0.1113355010747909,0.8162558909936307,0.0629323968227873,-1023.7473549858198,-1009.9090129292432,0.1078252142325644,0.0941078112814216,0.8367895654939144,0.0526307579284086,0.0637717866877058,0.0073986102615998,11,235,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:15:46.914363+00:00,0.4715025722980499,0.3764862716197967,0.4715025722980499,0.3764862716197967,-0.0642904788255691,-1.77044677734375,-0.0555315837264061,2.2787303924560547,0.9048545360565186,2.9999923706054688,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0147083010524511,huber,0.1204157695174217,0.1523720771074295,0.480140929683567,0.0332271739840507,-897.086369843912,-886.6444530738861,0.1601131899215113,0.1057529731049682,0.3497697242020913,0.1202187267704239,0.0647977292718309,0.0108868703878287,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:16:49.282476+00:00,0.5055516958236694,0.4748451113700866,0.5055516958236694,0.4748451113700866,0.0455659590661525,-0.6584925651550293,0.5204474329948425,1.1362265348434448,0.5204474329948425,1.1362265348434448,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0167650617659091,huber,0.1002101451158523,0.1382768750190735,0.5718715672668446,0.0086286429315805,-941.6786568456372,-927.7561011522694,0.1375192781762002,0.0849865818384922,0.5203326749770649,0.1081149054363569,0.067467613473083,0.0326206081925016,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:18:44.660534+00:00,0.4715025722980499,0.4562499523162842,0.4715025722980499,0.4562499523162842,-0.0642904788255691,-1.6779186725616455,-0.0555315837264061,0.7344229221343994,0.9048545360565186,2.604258298873902,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric-conf,,0.0202789139002561,huber,0.1054293289780616,0.1300891041755676,0.712512480544661,0.0389577783644199,-972.9771070940228,-962.535190323997,0.0959617577386829,0.083131951545224,0.826823125207044,0.0479347220768013,0.0287994788812868,-0.0131651872396469,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:22:56.368386+00:00,0.5055516958236694,0.4016430675983429,0.5055516958236694,0.4016430675983429,0.0455659590661525,-1.1803237199783323,0.5204474329948425,1.8956912755966189,0.5204474329948425,1.8956912755966189,,,,,,,,
gpt-5-mini-v_low-r_minimal,CoT,,0.0287530459463596,huber,0.0931765437126159,0.1113355010747909,0.8162558909936307,0.0629323968227873,-1023.7473549858198,-1009.9090129292432,0.1078243238331842,0.0941092445021983,0.8367922610020243,0.0526263708544379,0.0637698251530323,0.0074014983775694,11,235,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:28:52.638722+00:00,0.4715025722980499,0.3764862716197967,0.4715025722980499,0.3764862716197967,-0.0642904788255691,-1.77044677734375,-0.0555315837264061,2.2787303924560547,0.9048545360565186,2.9999923706054688,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0167650617659091,huber,0.1002101451158523,0.1382768750190735,0.5718715672668446,0.0086286429315805,-941.6786568456372,-927.7561011522694,0.1376323803455608,0.0850131086147192,0.5195433496522259,0.1082379022489214,0.0674981933651548,0.0326456556898174,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:36:37.557426+00:00,0.4715025722980499,0.4562499523162842,0.4715025722980499,0.4562499523162842,-0.0642904788255691,-1.6779186725616455,-0.0555315837264061,0.7344229221343994,0.9048545360565186,2.604258298873902,,,,,,,,
