id;response;prompt_category;graph;domain;task;cntbl_cond;subject;temperature
1;"100
";single_numeric_response;collider;economy;a;ppp;gemini-1.5-pro;0.0
2;"75
";single_numeric_response;collider;economy;a;ppp;gemini-1.5-pro;0.0
3;"75
";single_numeric_response;collider;economy;b;ppp;gemini-1.5-pro;0.0
4;"75
";single_numeric_response;collider;economy;b;ppp;gemini-1.5-pro;0.0
5;"75
";single_numeric_response;collider;economy;c;ppp;gemini-1.5-pro;0.0
6;"75
";single_numeric_response;collider;economy;c;ppp;gemini-1.5-pro;0.0
7;"50
";single_numeric_response;collider;economy;d;ppp;gemini-1.5-pro;0.0
8;"50
";single_numeric_response;collider;economy;d;ppp;gemini-1.5-pro;0.0
9;"50
";single_numeric_response;collider;economy;e;ppp;gemini-1.5-pro;0.0
10;"50
";single_numeric_response;collider;economy;e;ppp;gemini-1.5-pro;0.0
11;"75
";single_numeric_response;collider;economy;f;ppp;gemini-1.5-pro;0.0
12;"75
";single_numeric_response;collider;economy;f;ppp;gemini-1.5-pro;0.0
13;"50
";single_numeric_response;collider;economy;g;ppp;gemini-1.5-pro;0.0
14;"50
";single_numeric_response;collider;economy;g;ppp;gemini-1.5-pro;0.0
15;"50
";single_numeric_response;collider;economy;h;ppp;gemini-1.5-pro;0.0
16;"50
";single_numeric_response;collider;economy;h;ppp;gemini-1.5-pro;0.0
17;"25
";single_numeric_response;collider;economy;i;ppp;gemini-1.5-pro;0.0
18;"100
";single_numeric_response;collider;economy;j;ppp;gemini-1.5-pro;0.0
19;"100
";single_numeric_response;collider;economy;j;ppp;gemini-1.5-pro;0.0
20;"100
";single_numeric_response;collider;economy;k;ppp;gemini-1.5-pro;0.0
61;"75
";single_numeric_response;collider;economy;a;pmm;gemini-1.5-pro;0.0
62;"75
";single_numeric_response;collider;economy;a;pmm;gemini-1.5-pro;0.0
63;"75
";single_numeric_response;collider;economy;b;pmm;gemini-1.5-pro;0.0
64;"75
";single_numeric_response;collider;economy;b;pmm;gemini-1.5-pro;0.0
65;"75
";single_numeric_response;collider;economy;c;pmm;gemini-1.5-pro;0.0
66;"75
";single_numeric_response;collider;economy;c;pmm;gemini-1.5-pro;0.0
67;"50
";single_numeric_response;collider;economy;d;pmm;gemini-1.5-pro;0.0
68;"50
";single_numeric_response;collider;economy;d;pmm;gemini-1.5-pro;0.0
69;"50
";single_numeric_response;collider;economy;e;pmm;gemini-1.5-pro;0.0
70;"50
";single_numeric_response;collider;economy;e;pmm;gemini-1.5-pro;0.0
71;"20
";single_numeric_response;collider;economy;f;pmm;gemini-1.5-pro;0.0
72;"25
";single_numeric_response;collider;economy;f;pmm;gemini-1.5-pro;0.0
73;"25
";single_numeric_response;collider;economy;g;pmm;gemini-1.5-pro;0.0
74;"25
";single_numeric_response;collider;economy;g;pmm;gemini-1.5-pro;0.0
75;"0
";single_numeric_response;collider;economy;h;pmm;gemini-1.5-pro;0.0
76;"50
";single_numeric_response;collider;economy;h;pmm;gemini-1.5-pro;0.0
77;"0
";single_numeric_response;collider;economy;i;pmm;gemini-1.5-pro;0.0
78;"100
";single_numeric_response;collider;economy;j;pmm;gemini-1.5-pro;0.0
79;"100
";single_numeric_response;collider;economy;j;pmm;gemini-1.5-pro;0.0
80;"100
";single_numeric_response;collider;economy;k;pmm;gemini-1.5-pro;0.0
101;"50
";single_numeric_response;collider;economy;a;mpm;gemini-1.5-pro;0.0
102;"25
";single_numeric_response;collider;economy;a;mpm;gemini-1.5-pro;0.0
103;"75
";single_numeric_response;collider;economy;b;mpm;gemini-1.5-pro;0.0
104;"50
";single_numeric_response;collider;economy;b;mpm;gemini-1.5-pro;0.0
105;"75
";single_numeric_response;collider;economy;c;mpm;gemini-1.5-pro;0.0
106;"50
";single_numeric_response;collider;economy;c;mpm;gemini-1.5-pro;0.0
107;"25
";single_numeric_response;collider;economy;d;mpm;gemini-1.5-pro;0.0
108;"0
";single_numeric_response;collider;economy;d;mpm;gemini-1.5-pro;0.0
109;"50
";single_numeric_response;collider;economy;e;mpm;gemini-1.5-pro;0.0
110;"25
";single_numeric_response;collider;economy;e;mpm;gemini-1.5-pro;0.0
111;"25
";single_numeric_response;collider;economy;f;mpm;gemini-1.5-pro;0.0
112;"25
";single_numeric_response;collider;economy;f;mpm;gemini-1.5-pro;0.0
113;"0
";single_numeric_response;collider;economy;g;mpm;gemini-1.5-pro;0.0
114;"25
";single_numeric_response;collider;economy;g;mpm;gemini-1.5-pro;0.0
115;"0
";single_numeric_response;collider;economy;h;mpm;gemini-1.5-pro;0.0
116;"0
";single_numeric_response;collider;economy;h;mpm;gemini-1.5-pro;0.0
117;"0
";single_numeric_response;collider;economy;i;mpm;gemini-1.5-pro;0.0
118;"100
";single_numeric_response;collider;economy;j;mpm;gemini-1.5-pro;0.0
119;"100
";single_numeric_response;collider;economy;j;mpm;gemini-1.5-pro;0.0
120;"100
";single_numeric_response;collider;economy;k;mpm;gemini-1.5-pro;0.0
121;"75
";single_numeric_response;collider;economy;a;mmp;gemini-1.5-pro;0.0
122;"75
";single_numeric_response;collider;economy;a;mmp;gemini-1.5-pro;0.0
123;"75
";single_numeric_response;collider;economy;b;mmp;gemini-1.5-pro;0.0
124;"75
";single_numeric_response;collider;economy;b;mmp;gemini-1.5-pro;0.0
125;"75
";single_numeric_response;collider;economy;c;mmp;gemini-1.5-pro;0.0
126;"75
";single_numeric_response;collider;economy;c;mmp;gemini-1.5-pro;0.0
127;"75
";single_numeric_response;collider;economy;d;mmp;gemini-1.5-pro;0.0
