id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;cntbl_cond;subject;temperature
1;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGCq4mwYxHhgy2vVdU'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
2;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGHLvTfYaGggQHyySN'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
3;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGMt2LTQZ66P7coi3E'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
4;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGSR8Luc3gs8JYeu6X'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
5;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGWvzYtVEsrNH9Sved'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
6;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGbTqytSWH9P36Se3p'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
7;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGg5uemSZ7oJ5J7ioB'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
8;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGkd1Asiig6qit9ac1'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
9;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGqEaEu6FCWs9711Ya'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
10;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGumBErCginyMPDLBF'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
11;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoGzNk4euMgnVTf5gfa'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
12;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoH4vLesCiAmgev3ypB'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
13;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoH9UgN6r6btDsPEoNB'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
14;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoHE22bztJM6hJYp7CT'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
15;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoHJYtNZeeRzqZ3AWvx'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
16;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoHP4Vn1EsB7s3KKudi'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
17;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoHTZrkF7Wtf2YvrqWg'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
18;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoHY9CBgoBs6S5W8vnN'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
19;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoHch3UoxQmnLQbXFVH'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-1-20250805;0.0
