id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;domain;task;cntbl_cond;subject;temperature
1;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;ppp;o3;0.0
2;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;ppp;o3;0.0
3;67;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;ppp;o3;0.0
4;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;ppp;o3;0.0
5;100;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;c;ppp;o3;0.0
6;90;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;c;ppp;o3;0.0
7;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;d;ppp;o3;0.0
8;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;d;ppp;o3;0.0
9;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;e;ppp;o3;0.0
10;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;e;ppp;o3;0.0
11;20;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;f;ppp;o3;0.0
12;10;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;f;ppp;o3;0.0
13;0;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;g;ppp;o3;0.0
14;30;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;g;ppp;o3;0.0
15;10;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;h;ppp;o3;0.0
16;5;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;h;ppp;o3;0.0
17;10;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;i;ppp;o3;0.0
18;80;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;j;ppp;o3;0.0
19;85;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;j;ppp;o3;0.0
20;95;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;k;ppp;o3;0.0
61;30;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;pmm;o3;0.0
62;40;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;pmm;o3;0.0
63;67;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;pmm;o3;0.0
64;67;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;pmm;o3;0.0
65;90;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;c;pmm;o3;0.0
66;80;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;c;pmm;o3;0.0
67;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;d;pmm;o3;0.0
68;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;d;pmm;o3;0.0
69;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;e;pmm;o3;0.0
70;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;e;pmm;o3;0.0
71;15;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;f;pmm;o3;0.0
72;17;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;f;pmm;o3;0.0
73;10;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;g;pmm;o3;0.0
74;15;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;g;pmm;o3;0.0
75;10;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;h;pmm;o3;0.0
76;0;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;h;pmm;o3;0.0
77;20;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;i;pmm;o3;0.0
78;100;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;j;pmm;o3;0.0
79;80;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;j;pmm;o3;0.0
80;97;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;k;pmm;o3;0.0
101;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;mpm;o3;0.0
102;30;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;mpm;o3;0.0
103;67;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;mpm;o3;0.0
104;67;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;mpm;o3;0.0
