agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-5-v_low-r_low,CoT,,0.0217280630022287,huber,0.0843416526913642,0.1000752598047256,0.8541382678559049,0.0510723896324634,-1098.87971205607,-1088.437795286044,0.0874954002363596,0.0794957009590033,0.8889512102621928,0.0365496729336594,0.043398016871828,0.0126207690166704,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:07:39.364485+00:00,0.5055516958236694,0.4434737861156463,0.5055516958236694,0.4434737861156463,0.0455659590661525,-1.283535122871399,0.5204474329948425,2.5197865962982178,0.5204474329948425,2.5197865962982178,,,,,,,,
gpt-5-v_low-r_low,numeric,,0.038246389478445,huber,0.0943871214985847,0.1127173081040382,0.8836098892822475,0.0597692994400858,-1041.7787113738414,-1031.3367946038154,0.1018436679667085,0.089050844149156,0.9078128188835,0.0494174044364522,0.0493018919410127,0.0146673186258836,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:10:26.337335+00:00,0.5055516958236694,0.4391794204711914,0.5055516958236694,0.4391794204711914,0.0455659590661525,-1.66021990776062,0.5204474329948425,2.9999992847442627,0.5204474329948425,2.9999992847442627,,,,,,,,
gpt-5-v_low-r_low,CoT,,0.0217280630022287,huber,0.0843416526913642,0.1000752598047256,0.8541382678559049,0.0510723896324634,-1098.87971205607,-1088.437795286044,0.0874980671037009,0.0794910711004878,0.8889444406056572,0.0365661231494526,0.0433967411292322,0.0126000939941767,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:11:02.403560+00:00,0.5055516958236694,0.4434737861156463,0.5055516958236694,0.4434737861156463,0.0455659590661525,-1.283535122871399,0.5204474329948425,2.5197865962982178,0.5204474329948425,2.5197865962982178,,,,,,,,
gpt-5-v_low-r_low,numeric-conf,,0.0274957083165645,huber,0.0893728733062744,0.1030255109071731,0.8713533628253545,0.0468178477138281,-1084.9337447377256,-1074.4918279676997,0.0848275933246878,0.0777071255671255,0.9139456446005024,0.0340194536310271,0.0265313611924648,0.0061035841477639,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:13:45.416579+00:00,0.5055516958236694,0.4312178194522857,0.5055516958236694,0.4312178194522857,0.0455659590661525,-1.5440795421600342,0.5204474329948425,2.99999475479126,0.5204474329948425,2.99999475479126,,,,,,,,
gpt-5-v_low-r_low,CoT,,0.0261603705585002,huber,0.0825480371713638,0.0988289192318916,0.8577487967315127,0.0502187244594097,-1102.8952163137064,-1088.9726606203385,0.0950496049878902,0.0877761397533344,0.8689478898381081,0.0364661034161461,0.0463503462572892,0.0215557203193505,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:16:50.549590+00:00,0.5055516958236694,0.4487761557102203,0.5055516958236694,0.4487761557102203,0.0455659590661525,-1.1681541204452517,0.5204474329948425,2.67099666595459,-0.0582337826490402,2.264467477798462,,,,,,,,
gpt-5-v_low-r_low,numeric,,0.038246389478445,huber,0.0943871214985847,0.1127173081040382,0.8836098892822475,0.0597692994400858,-1041.7787113738414,-1031.3367946038154,0.1018443591819156,0.0890522333437746,0.9078115675264152,0.0494163255783042,0.0493003537347822,0.0146709443493323,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:17:54.893992+00:00,0.5055516958236694,0.4391794204711914,0.5055516958236694,0.4391794204711914,0.0455659590661525,-1.66021990776062,0.5204474329948425,2.9999992847442627,0.5204474329948425,2.9999992847442627,,,,,,,,
gpt-5-v_low-r_low,numeric-conf,,0.0274957083165645,huber,0.0893728733062744,0.1030255109071731,0.8713533628253545,0.0468178477138281,-1084.9337447377256,-1074.4918279676997,0.0848291159757507,0.0777087331992207,0.9139425552300138,0.0340195782131364,0.0265297373045574,0.0061108576077403,11,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:23:25.918348+00:00,0.5055516958236694,0.4312178194522857,0.5055516958236694,0.4312178194522857,0.0455659590661525,-1.5440795421600342,0.5204474329948425,2.99999475479126,0.5204474329948425,2.99999475479126,,,,,,,,
gpt-5-v_low-r_low,CoT,,0.0261603705585002,huber,0.0825480371713638,0.0988289192318916,0.8577487967315127,0.0502187244594097,-1102.8952163137064,-1088.9726606203385,0.0950439652286243,0.0877699117452809,0.8689634413056899,0.0364663943735263,0.0463505474229654,0.0215560826884977,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:29:46.295729+00:00,0.5055516958236694,0.4487761557102203,0.5055516958236694,0.4487761557102203,0.0455659590661525,-1.1681541204452517,0.5204474329948425,2.67099666595459,-0.0582337826490402,2.264467477798462,,,,,,,,
gpt-5-v_low-r_low,numeric,,0.0439867228269577,huber,0.0943871214985847,0.1127173230051994,0.8836098528803746,0.0597691109403967,-1039.778636312068,-1025.8560806187,0.1043676299985567,0.0903476969491351,0.903186902864868,0.0522484052149237,0.0505845060041456,0.0133892250331965,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:37:54.692120+00:00,0.5055516958236694,0.4391795098781585,0.5055516958236694,0.4391795098781585,0.0455659590661525,-1.660203456878662,0.5204474329948425,2.999999523162842,-0.0582337826490402,2.9999969005584717,,,,,,,,
gpt-5-v_low-r_low,numeric-conf,,0.0325895771384239,huber,0.0866487175226211,0.1021700873970985,0.8734808016266172,0.0370087195187807,-1086.9358255222144,-1073.0132698288464,0.0877863962309227,0.0813752208966197,0.9078377632576804,0.032932123940598,0.024386480260979,0.012269162093148,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:44:24.706393+00:00,0.5055516958236694,0.4351902604103088,0.5055516958236694,0.4351902604103088,0.0455659590661525,-1.3951359987258911,0.5204474329948425,2.9999988079071045,-0.0582337826490402,2.6771209239959717,,,,,,,,
gpt-5-v_low-r_low,CoT,,0.0261600967496633,huber,0.0809172615408897,0.0977882072329521,0.8607289573710243,0.0438968621194362,-1105.9766284042205,-1088.5734337875103,0.1071809603980965,0.0918890293710159,0.8333602236745341,0.0551739481377842,0.058893349450646,0.0257853590448697,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:52:20.700802+00:00,0.5055516958236694,0.4572452306747436,0.5004981160163879,0.7157472968101501,0.0455659590661525,-1.18959641456604,0.5204474329948425,2.649577379226685,-0.0582337826490402,2.254704713821411,,,,,,,,
gpt-5-v_low-r_low,numeric,,0.0439863614737987,huber,0.0833285301923751,0.1064028367400169,0.8962850669252074,0.050849850103259,-1065.45106290199,-1048.0478682852802,0.0994572561816808,0.0852029188067624,0.912082482144322,0.0513050527141015,0.0499267040644631,0.0145808197557926,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T19:02:27.118220+00:00,0.5055516958236694,0.4639293849468231,0.5004981160163879,0.9999957084655762,0.0455659590661525,-1.7461247444152832,0.5204474329948425,3.0,-0.0582337826490402,3.0,,,,,,,,
