id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;domain;task;cntbl_cond;subject;temperature
1;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;ppp;claude-opus-4-20250514;0.0
2;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;a;ppp;claude-opus-4-20250514;0.0
3;Message(id='msg_01DZmLhXtUa4Wuw6Snx296N5', content=[], model='claude-opus-4-20250514', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=303, output_tokens=1, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;ppp;claude-opus-4-20250514;0.0
4;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;b;ppp;claude-opus-4-20250514;0.0
5;90;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;c;ppp;claude-opus-4-20250514;0.0
6;100;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;c;ppp;claude-opus-4-20250514;0.0
7;Message(id='msg_01AZdLXS1kj4hmpa1MYeUoNh', content=[], model='claude-opus-4-20250514', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=301, output_tokens=1, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric;unspecified;collider;abs_alnum_10;d;ppp;claude-opus-4-20250514;0.0
8;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;d;ppp;claude-opus-4-20250514;0.0
9;Message(id='msg_013n3VJT7PBnbZSv29quDRFJ', content=[], model='claude-opus-4-20250514', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=301, output_tokens=1, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric;unspecified;collider;abs_alnum_10;e;ppp;claude-opus-4-20250514;0.0
10;50;N/A;N/A;numeric;unspecified;collider;abs_alnum_10;e;ppp;claude-opus-4-20250514;0.0
