id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;domain;task;cntbl_cond;subject;temperature
1;85;low;low;numeric;overloaded;collider;econ_ovl_d=soc;a;ppp;gpt-5-nano;0.0
2;40;low;low;numeric;overloaded;collider;econ_ovl_d=soc;a;ppp;gpt-5-nano;0.0
3;40;low;low;numeric;overloaded;collider;econ_ovl_d=soc;b;ppp;gpt-5-nano;0.0
4;60;low;low;numeric;overloaded;collider;econ_ovl_d=soc;b;ppp;gpt-5-nano;0.0
5;70;low;low;numeric;overloaded;collider;econ_ovl_d=soc;c;ppp;gpt-5-nano;0.0
6;60;low;low;numeric;overloaded;collider;econ_ovl_d=soc;c;ppp;gpt-5-nano;0.0
7;20;low;low;numeric;overloaded;collider;econ_ovl_d=soc;d;ppp;gpt-5-nano;0.0
8;40;low;low;numeric;overloaded;collider;econ_ovl_d=soc;d;ppp;gpt-5-nano;0.0
9;50;low;low;numeric;overloaded;collider;econ_ovl_d=soc;e;ppp;gpt-5-nano;0.0
10;50;low;low;numeric;overloaded;collider;econ_ovl_d=soc;e;ppp;gpt-5-nano;0.0
11;20;low;low;numeric;overloaded;collider;econ_ovl_d=soc;f;ppp;gpt-5-nano;0.0
12;20;low;low;numeric;overloaded;collider;econ_ovl_d=soc;f;ppp;gpt-5-nano;0.0
13;20;low;low;numeric;overloaded;collider;econ_ovl_d=soc;g;ppp;gpt-5-nano;0.0
14;50;low;low;numeric;overloaded;collider;econ_ovl_d=soc;g;ppp;gpt-5-nano;0.0
15;20;low;low;numeric;overloaded;collider;econ_ovl_d=soc;h;ppp;gpt-5-nano;0.0
16;25;low;low;numeric;overloaded;collider;econ_ovl_d=soc;h;ppp;gpt-5-nano;0.0
17;15;low;low;numeric;overloaded;collider;econ_ovl_d=soc;i;ppp;gpt-5-nano;0.0
18;70;low;low;numeric;overloaded;collider;econ_ovl_d=soc;j;ppp;gpt-5-nano;0.0
19;80;low;low;numeric;overloaded;collider;econ_ovl_d=soc;j;ppp;gpt-5-nano;0.0
20;90;low;low;numeric;overloaded;collider;econ_ovl_d=soc;k;ppp;gpt-5-nano;0.0
61;30;low;low;numeric;overloaded;collider;econ_ovl_d=soc;a;pmm;gpt-5-nano;0.0
62;20;low;low;numeric;overloaded;collider;econ_ovl_d=soc;a;pmm;gpt-5-nano;0.0
63;70;low;low;numeric;overloaded;collider;econ_ovl_d=soc;b;pmm;gpt-5-nano;0.0
64;50;low;low;numeric;overloaded;collider;econ_ovl_d=soc;b;pmm;gpt-5-nano;0.0
65;70;low;low;numeric;overloaded;collider;econ_ovl_d=soc;c;pmm;gpt-5-nano;0.0
66;60;low;low;numeric;overloaded;collider;econ_ovl_d=soc;c;pmm;gpt-5-nano;0.0
67;50;low;low;numeric;overloaded;collider;econ_ovl_d=soc;d;pmm;gpt-5-nano;0.0
68;50;low;low;numeric;overloaded;collider;econ_ovl_d=soc;d;pmm;gpt-5-nano;0.0
