agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
gpt-5-nano-v_low-r_low,CoT,,0.0115877697244286,huber,0.0790902599692344,0.101939745247364,0.7348314624970189,0.020545694231987,-1090.0192069111297,-1079.5772901411035,0.0506370124579788,0.0433982374812617,0.9262165249376392,0.0260902283276615,0.0321213955951459,0.0042939990578275,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:33:05.212937+00:00,0.5055516958236694,0.4389213621616363,0.5055516958236694,0.4389213621616363,0.0455659590661525,-0.7905970811843872,0.5204474329948425,1.4043687582015991,0.5204474329948425,1.4043687582015991,,,,,,
gpt-5-nano-v_low-r_low,numeric,,0.0220867972820997,huber,0.0957457870244979,0.1246859058737754,0.768391206567695,0.0299705311655998,-993.3395783323566,-982.8976615623308,0.0966056097494629,0.0791713372053521,0.854032766885311,0.0553583164500325,0.0601330392920609,0.0025950079343535,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:39:27.812974+00:00,0.5055516958236694,0.4201637506484985,0.5055516958236694,0.4201637506484985,0.0455659590661525,-1.1170296669006348,0.5204474329948425,2.212124824523926,0.5204474329948425,2.212124824523926,,,,,,
gpt-5-nano-v_low-r_low,numeric-conf,,0.0149242440238595,huber,0.0864967554807663,0.1156844347715377,0.739653139083924,0.0321524873876772,-1020.6792485093722,-1010.2624364883578,0.0663157137437848,0.051639444801333,0.9051310656255448,0.0416069901573965,0.0378644660558939,0.0072719345121044,11,238,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:45:45.387486+00:00,0.5055516958236694,0.4565519988536834,0.5055516958236694,0.4565519988536834,0.0455659590661525,-0.7604490518569946,0.5204474329948425,1.6480367183685305,0.5204474329948425,1.6480367183685305,,,,,,
gpt-5-nano-v_low-r_low,CoT,,0.0145282736048102,huber,0.07945466786623,0.1012399345636367,0.7384597144912888,0.0207723274827003,-1091.3257558595096,-1077.4032001661417,0.0486501960820738,0.0427137235619805,0.931892937962836,0.0232890403042921,0.0310191708803176,0.0059501181768648,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:52:02.214277+00:00,0.5055516958236694,0.4345390200614929,0.5055516958236694,0.4345390200614929,0.0455659590661525,-0.933212161064148,0.5204474329948425,1.3370808362960815,-0.0582337826490402,1.6252946853637695,,,,,,
gpt-5-nano-v_low-r_low,numeric,,0.026844335719943,huber,0.0944339781999588,0.122046984732151,0.7780912458753592,0.0271595865488052,-1001.6076023102044,-987.6850466168364,0.0838558099529784,0.069299295165322,0.8900191681974241,0.0472165707401502,0.0478729550766222,0.0141376323049718,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:59:47.679843+00:00,0.4715025722980499,0.4118714034557342,0.4715025722980499,0.4118714034557342,-0.0642904788255691,-1.3385313749313354,-0.0555315837264061,1.990269899368286,0.9048545360565186,2.6581523418426514,,,,,,
gpt-5-nano-v_low-r_low,numeric-conf,,0.0191256999969482,huber,0.0875826478004455,0.1150610446929931,0.742451449340435,0.030515029901216,-1021.2512130702968,-1007.362130375611,0.0757341144935695,0.0582170898177721,0.8762702231496052,0.0484399272426636,0.0415379666913011,0.0160804565739725,11,238,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:07:12.768973+00:00,0.5055516958236694,0.4519463181495666,0.5055516958236694,0.4519463181495666,0.0455659590661525,-0.8785792589187622,0.5204474329948425,1.5708510875701904,-0.0582337826490402,1.8615286350250244,,,,,,
gpt-5-nano-v_low-r_low,CoT,,0.014528133906424,huber,0.0792968124151229,0.1012028008699417,0.7386515316576654,0.0185724437236785,-1089.5018396695225,-1072.0986450528123,0.0507105136143405,0.0461320377479899,0.9260021715853272,0.0210568583660584,0.0341863977909088,0.0051015227852445,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:15:01.258515+00:00,0.5055516958236694,0.4328573346138,0.5004981160163879,0.3579309284687042,0.0455659590661525,-0.9298332929611206,0.5204474329948425,1.334184169769287,-0.0582337826490402,1.6243021488189695,,,,,,
gpt-5-nano-v_low-r_low,numeric,,0.0268491599708795,huber,0.094287671148777,0.1220404952764511,0.77811485119326,0.0271135248243808,-999.6331334239222,-982.2299388072124,0.0992273000041177,0.0846964489600874,0.8460027262983075,0.0516968915860372,0.0513859505635319,0.0151497455889528,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T21:24:35.535287+00:00,0.4715025722980499,0.4126898646354675,0.5583577156066895,0.4331219792366028,-0.0642904788255691,-1.3386270999908447,-0.0555315837264061,1.993179202079773,0.9048545360565186,2.6554179191589355,,,,,,
gpt-5-nano-v_low-r_low,numeric-conf,,0.0191255379468202,huber,0.0875929743051529,0.1150552034378051,0.7424776021369992,0.0295811628594118,-1019.275382034225,-1001.9140286658676,0.0836590076344652,0.0664218385024818,0.8490210004473924,0.0508622544558707,0.0435359428318435,0.0175123755309892,11,238,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:33:11.552368+00:00,0.5055516958236694,0.4532163143157959,0.5004981160163879,0.4998938143253326,0.0455659590661525,-0.8802545070648193,0.5204474329948425,1.5711920261383057,-0.0582337826490402,1.8606305122375488,,,,,,
gpt-5-nano-v_low-r_low,CoT,,0.0071856384165585,huber,0.0758814439177513,0.0986911654472351,0.7514627738318698,0.0048203036189079,-1105.564721294282,-1095.122804524256,0.0256847721038197,0.0224331296573985,0.9810165829185564,0.0125084855917693,0.0085479899608727,0.0049243317228375,11,240,noisy_or,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T21:40:12.498099+00:00,0.4715025722980499,0.433138370513916,0.4715025722980499,0.433138370513916,,,,,,,0.494641900062561,0.2802633643150329,0.4953719675540924,0.5414459705352783,0.4953719675540924,0.5414459705352783
