id;response;prompt_category;graph;domain;task;cntbl_cond;subject;temperature
1;35;single_numeric_response;collider;economy;a;ppp;o3;0.0
2;35;single_numeric_response;collider;economy;a;ppp;o3;0.0
3;67;single_numeric_response;collider;economy;b;ppp;o3;0.0
4;67;single_numeric_response;collider;economy;b;ppp;o3;0.0
5;75;single_numeric_response;collider;economy;c;ppp;o3;0.0
6;90;single_numeric_response;collider;economy;c;ppp;o3;0.0
7;50;single_numeric_response;collider;economy;d;ppp;o3;0.0
8;50;single_numeric_response;collider;economy;d;ppp;o3;0.0
9;50;single_numeric_response;collider;economy;e;ppp;o3;0.0
10;50;single_numeric_response;collider;economy;e;ppp;o3;0.0
11;20;single_numeric_response;collider;economy;f;ppp;o3;0.0
12;25;single_numeric_response;collider;economy;f;ppp;o3;0.0
13;0;single_numeric_response;collider;economy;g;ppp;o3;0.0
14;20;single_numeric_response;collider;economy;g;ppp;o3;0.0
15;9;single_numeric_response;collider;economy;h;ppp;o3;0.0
16;20;single_numeric_response;collider;economy;h;ppp;o3;0.0
17;20;single_numeric_response;collider;economy;i;ppp;o3;0.0
18;70;single_numeric_response;collider;economy;j;ppp;o3;0.0
19;75;single_numeric_response;collider;economy;j;ppp;o3;0.0
20;95;single_numeric_response;collider;economy;k;ppp;o3;0.0
61;55;single_numeric_response;collider;economy;a;pmm;o3;0.0
62;50;single_numeric_response;collider;economy;a;pmm;o3;0.0
63;60;single_numeric_response;collider;economy;b;pmm;o3;0.0
64;65;single_numeric_response;collider;economy;b;pmm;o3;0.0
65;100;single_numeric_response;collider;economy;c;pmm;o3;0.0
66;100;single_numeric_response;collider;economy;c;pmm;o3;0.0
67;50;single_numeric_response;collider;economy;d;pmm;o3;0.0
68;50;single_numeric_response;collider;economy;d;pmm;o3;0.0
69;50;single_numeric_response;collider;economy;e;pmm;o3;0.0
70;50;single_numeric_response;collider;economy;e;pmm;o3;0.0
71;15;single_numeric_response;collider;economy;f;pmm;o3;0.0
72;15;single_numeric_response;collider;economy;f;pmm;o3;0.0
73;20;single_numeric_response;collider;economy;g;pmm;o3;0.0
74;25;single_numeric_response;collider;economy;g;pmm;o3;0.0
75;0;single_numeric_response;collider;economy;h;pmm;o3;0.0
76;0;single_numeric_response;collider;economy;h;pmm;o3;0.0
77;15;single_numeric_response;collider;economy;i;pmm;o3;0.0
