agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
gpt-5-v_low-r_medium,numeric,,0.041234515607357,huber,0.0978469401597976,0.1176332980394363,0.8815500158507283,0.0641095750965178,-1021.2879058855252,-1010.8459891154992,0.1129662081595936,0.0941680596859166,0.8951115705129962,0.0623998455202116,0.0610946624884099,0.0186444458049355,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:40:55.340856+00:00,0.5055516958236694,0.4448485970497131,0.5055516958236694,0.4448485970497131,0.0455659590661525,-1.6564950942993164,0.5204474329948425,2.9999964237213135,0.5204474329948425,2.9999964237213135,,,,,,
gpt-5-v_low-r_medium,numeric-conf,,0.0321208536624908,huber,0.0930259749293327,0.1124037653207779,0.8671444020655524,0.050271438062191,-1043.1157512828818,-1032.6738345128558,0.0998000840459376,0.0875533079152757,0.8975400656140216,0.0479006790000844,0.0441154416266716,0.0110685562951998,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:46:38.882200+00:00,0.5055516958236694,0.4468629658222198,0.5055516958236694,0.4468629658222198,0.0455659590661525,-1.6201162338256836,0.5204474329948425,2.9999961853027344,0.5204474329948425,2.9999961853027344,,,,,,
gpt-5-v_low-r_medium,numeric,,0.0469724982976913,huber,0.0978469848632812,0.1176331862807273,0.8815502369445782,0.0641099249012768,-1019.2883538600342,-1005.3657981666664,0.1192824604003041,0.0987774480698686,0.8830544617616127,0.0668679378473309,0.0634446094749551,0.0200680228209857,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:01:22.845322+00:00,0.5055516958236694,0.4448478519916534,0.5055516958236694,0.4448478519916534,0.0455659590661525,-1.6564676761627195,0.5204474329948425,2.999999523162842,-0.0582337826490402,2.999946117401123,,,,,,
gpt-5-v_low-r_medium,numeric-conf,,0.0369526706635952,huber,0.0895371735095977,0.1102851927280426,0.8721052979483281,0.0707919858396053,-1050.249076906041,-1036.326521212673,0.1071111891564183,0.0965956739403984,0.8819782795627934,0.0462826384133646,0.0452678765492006,0.017117066654292,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:08:15.203262+00:00,0.5055516958236694,0.4542805254459381,0.5055516958236694,0.4542805254459381,0.0455659590661525,-1.399436116218567,0.5204474329948425,2.999997615814209,-0.0582337826490402,2.5151429176330566,,,,,,
gpt-5-v_low-r_medium,numeric,,0.0469721443951129,huber,0.0877275690436363,0.1114063411951065,0.8937584780987834,0.0480994355864822,-1043.3940945343998,-1025.9908999176898,0.120437920824382,0.0993453636539704,0.8807778419308018,0.0680866469504886,0.0653286337265462,0.0176860288553166,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:26:35.627939+00:00,0.5055516958236694,0.4719537496566772,0.5004981160163879,0.9999995231628418,0.0455659590661525,-1.751027226448059,0.5204474329948425,3.0,-0.0582337826490402,3.0,,,,,,
gpt-5-v_low-r_medium,numeric-conf,,0.0369523428380489,huber,0.0839177891612052,0.1074962839484214,0.8784919583496673,0.0473405085504055,-1060.543518057549,-1043.1403234408388,0.113394883353837,0.0996782246232033,0.8677245716543873,0.0540615492452495,0.0506795087095463,0.0176820475675843,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:34:59.891144+00:00,0.5055516958236694,0.477456659078598,0.5004981160163879,0.9999923706054688,0.0455659590661525,-1.4912879467010498,0.5204474329948425,3.0,-0.0582337826490402,2.562256097793579,,,,,,
gpt-5-v_low-r_medium,numeric,,0.0264180265367031,huber,0.0747245550155639,0.0876525864005088,0.9342336232383922,0.0341050785034895,-1162.4996052106103,-1152.0576884405846,0.08109043133095,0.067202690243721,0.9459532354050488,0.0453812348603032,0.0434206626270756,0.0260009252302574,11,240,noisy_or,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:48:23.797268+00:00,0.5055516958236694,0.4465901851654053,0.5055516958236694,0.4465901851654053,,,,,,,0.5037974119186401,0.0305678527802228,0.5437019467353821,0.8833486437797546,0.5437019467353821,0.8833486437797546
gpt-5-v_low-r_medium,numeric-conf,,0.0196770224720239,huber,0.0827815532684326,0.0961180850863456,0.9028532379907152,0.0329900294542312,-1118.2453424299115,-1107.8034256598858,0.0942527742660716,0.0835533570159565,0.9086138158114532,0.0436167626975589,0.0315418968778668,0.0145017543706027,11,240,noisy_or,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:53:25.450635+00:00,0.5055516958236694,0.4430483877658844,0.5055516958236694,0.4430483877658844,,,,,,,0.5037974119186401,0.089731752872467,0.5437019467353821,0.8175390362739563,0.5437019467353821,0.8175390362739563
gpt-5-v_low-r_medium,numeric,,0.0265532061457633,huber,0.0628397539258003,0.0812888890504837,0.9434364293955498,0.0145902721211314,-1196.6780613317014,-1182.7555056383335,0.0930170436992796,0.0769557093411232,0.9288859283669144,0.0522492987355644,0.030777537126207,0.0233474840077035,11,240,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T22:10:38.811222+00:00,0.5055516958236694,0.4500000774860382,0.5055516958236694,0.4500000774860382,,,,,,,0.5037974119186401,0.0418037064373493,0.5437019467353821,0.9388233423233032,0.4951467514038086,0.8102101683616638
gpt-5-v_low-r_medium,numeric-conf,,0.0196903869509696,huber,0.0742782428860664,0.0902371779084205,0.9143772677584304,0.0327956169843673,-1146.550630589836,-1132.6280748964682,0.1157202309674476,0.0977146521887995,0.8622438987501035,0.0619920850010817,0.0281302418717832,0.019117178063501,11,240,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T22:17:51.213720+00:00,0.5055516958236694,0.4516704678535461,0.5055516958236694,0.4516704678535461,,,,,,,0.5037974119186401,0.112216405570507,0.5437019467353821,0.8828043937683105,0.4951467514038086,0.7398162484169006
